Metropolitan Statistical Area,,Population,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft"
,,,114.6,1.1,32.4,17.2,63.9,"1,256.5",155.0,"1,055.5",45.9
"Portland-Vancouver-Hillsboro, OR-WA M.S.A.",,"2,500,376",,,,,,,,,
,,,,,,,,,,,
,,"662,114"," 3,606 ", 29 , 368 , 979 ," 2,230 "," 34,452 "," 4,200 "," 23,820 "," 6,432 "
,,"185,034", 889 , 3 , 206 , 185 , 495 ," 5,998 ", 888 ," 4,302 ", 808 
,,"110,549", 274 , 0 , 77 , 56 , 141 ," 2,164 ", 175 ," 1,779 ", 210 
,,"100,130", 217 , 1 , 53 , 49 , 114 ," 1,988 ", 185 ," 1,601 ", 202 
,,"55,621", 119 , 0 , 13 , 29 , 77 ," 1,410 ", 137 ," 1,158 ", 115 
,,98.5%," 7,514 ", 59 ," 1,246 "," 1,666 "," 4,543 "," 68,398 "," 8,444 "," 48,993 "," 10,961 "
,,100.0%," 7,565 ", 59 ," 1,255 "," 1,668 "," 4,583 "," 68,684 "," 8,483 "," 49,221 "," 10,980 "
,,,302.6,2.4,50.2,66.7,183.3,"2,746.9",339.3,"1,968.5",439.1
"Port St. Lucie, FL M.S.A.",,"486,186",,,,,,,,,
,,, ,,,,,,,,
,,"199,433", 293 , 7 , 43 , 47 , 196 ," 1,696 ", 177 ," 1,438 ", 81 
,,100.0%," 1,161 ", 24 , 200 , 194 , 743 ," 6,184 ", 764 ," 4,991 ", 429 
,,,238.8,4.9,41.1,39.9,152.8,"1,271.9",157.1,"1,026.6",88.2
"Poughkeepsie-Newburg-Middletown, NY M.S.A.",,"672,535",,,,,,,,,
,,, ,,,,, ,,,
,,"30,422", 235 , 3 , 26 , 63 , 143 , 513 , 73 , 402 , 38 
,,"28,070", 317 , 3 , 19 , 82 , 213 , 640 , 137 , 484 , 19 
,,"27,801", 87 , 3 , 16 , 16 , 52 , 308 , 45 , 249 , 14 
,,"11,006", 3 , 0 , 0 , 1 , 2 , 460 , 5 , 450 , 5 
,,89.7%," 1,263 ", 16 , 245 , 234 , 768 ," 7,372 ", 690 ," 6,449 ", 233 
,,100.0%," 1,286 ", 16 , 246 , 235 , 789 ," 7,443 ", 696 ," 6,512 ", 235 
,,,191.2,2.4,36.6,34.9,117.3,"1,106.7",103.5,968.3,34.9
"Prescott Valley-Prescott, AZ M.S.A.",,"234,899",,,,,,,,,
,,, ,,,,,,,,
,,"46,700", 93 , 3 , 11 , 6 , 73 , 474 , 51 , 404 , 19 
,,"43,781", 214 , 1 , 20 , 11 , 182 , 684 , 134 , 518 , 32 
,,100.0%, 651 , 9 , 35 , 28 , 579 ," 3,143 ", 520 ," 2,413 ", 210 
,,,277.1,3.8,14.9,11.9,246.5,"1,338.0",221.4,"1,027.3",89.4
"Providence-Warwick, RI-MA M.S.A.",,"1,620,927",,,,,,,,,
,,, ,,,,, ,,,
,,"179,762", 892 , 13 , 106 , 241 , 532 ," 5,413 ", 715 ," 4,224 ", 474 
,,"80,749", 76 , 2 , 29 , 8 , 37 ," 1,239 ", 108 ," 1,073 ", 58 
,,99.5%," 4,566 ", 38 , 724 , 779 ," 3,025 "," 22,801 "," 3,637 "," 17,335 "," 1,829 "
,,100.0%," 4,580 ", 38 , 726 , 780 ," 3,036 "," 22,854 "," 3,647 "," 17,375 "," 1,832 "
,,,282.6,2.3,44.8,48.1,187.3,"1,409.9",225.0,"1,071.9",113.0
"Provo-Orem, UT M.S.A.3",,"646,530",,,,,,,,,
,,, ,,,,, ,,,
,,"117,189", 135 , 1 , 44 , 13 , 77 ," 1,767 ", 163 ," 1,476 ", 128 
,,"98,686", 89 , 2 , 37 , 11 , 39 ," 1,970 ", 156 ," 1,673 ", 141 
,,100.0%, 583 , 7 , 204 , 51 , 321 ," 8,264 ", 859 ," 6,865 ", 540 
,,,90.2,1.1,31.6,7.9,49.6,"1,278.2",132.9,"1,061.8",83.5
"Pueblo, CO M.S.A.5",,"167,847", ,,,,, ,,,
,,,,,,,,,,,
,,"112,381",, 5 , 110 ,, 481 ," 4,801 ", 894 ," 3,208 ", 699 
,,100.0%,, 7 , 110 ,, 519 ," 5,859 "," 1,077 "," 3,928 ", 854 
,,,,4.2,65.5,,309.2,"3,490.7",641.7,"2,340.2",508.8
"Punta Gorda, FL M.S.A.",,"187,062", ,,,,, ,,,
,,,,,,,,,,,
,,"20,458", 18 , 0 , 0 , 4 , 14 , 278 , 11 , 260 , 7 
,,100.0%, 367 , 2 , 41 , 20 , 304 ," 2,114 ", 273 ," 1,708 ", 133 
,,,196.2,1.1,21.9,10.7,162.5,"1,130.1",145.9,913.1,71.1
"Racine, WI M.S.A.3",,"196,488", ,,,,, ,,,
,,,,,,,,,,,
,,"77,269", 291 , 4 , 45 , 53 , 189 , 990 , 212 , 682 , 96 
,,79.1%, 364 , 4 , 53 , 61 , 246 ," 1,798 ", 291 ," 1,366 ", 141 
,,100.0%, 625 , 1 , 77 , 131 , 416 ," 2,801 ", 546 ," 2,067 ", 188 
,,,318.1,0.5,39.2,66.7,211.7,"1,425.5",277.9,"1,052.0",95.7
"Raleigh-Cary, NC M.S.A.3",,"1,392,882", ,,,,, ,,,
,,,,,,,,,,,
,,"477,828"," 1,222 ", 5 , 164 , 322 , 731 ," 8,520 "," 1,200 "," 6,572 ", 748 
,,"172,525", 114 , 1 , 12 , 34 , 67 ," 1,560 ", 185 ," 1,298 ", 77 
,,99.3%," 2,366 ", 24 , 295 , 516 ," 1,531 "," 19,161 "," 3,046 "," 14,705 "," 1,410 "
,,100.0%," 2,404 ", 24 , 299 , 521 ," 1,560 "," 19,469 "," 3,117 "," 14,921 "," 1,431 "
,,,172.6,1.7,21.5,37.4,112.0,"1,397.7",223.8,"1,071.2",102.7
"Rapid City, SD M.S.A.",,"140,743", ,,,,, ,,,
,,,,,,,,,,,
,,"76,343", 540 , 4 , 114 , 64 , 358 ," 2,454 ", 488 ," 1,646 ", 320 
,,100.0%, 749 , 5 , 182 , 69 , 493 ," 3,382 ", 693 ," 2,282 ", 407 
,,,532.2,3.6,129.3,49.0,350.3,"2,403.0",492.4,"1,621.4",289.2
"Reno, NV M.S.A.3",,"475,735",,,,,,,,,
,,, ,,,,,,,,
,,"254,349"," 1,419 ", 12 , 178 , 308 , 921 ," 5,344 ", 822 ," 3,343 "," 1,179 "
,,100.0%," 2,231 ", 15 , 300 , 413 ," 1,503 "," 8,883 "," 1,556 "," 5,648 "," 1,679 "
,,,469.0,3.2,63.1,86.8,315.9,"1,867.2",327.1,"1,187.2",352.9
"Richmond, VA M.S.A.",,"1,287,449",,,,,,,,,
,,,,,,,,,,,
,,"230,721"," 1,068 ", 55 , 45 , 385 , 583 ," 8,074 ", 986 ," 6,234 ", 854 
,,100.0%," 2,932 ", 107 , 344 , 776 ," 1,705 "," 27,824 "," 2,788 "," 22,939 "," 2,097 "
,,,227.7,8.3,26.7,60.3,132.4,"2,161.2",216.6,"1,781.7",162.9
"Riverside-San Bernardino-Ontario, CA M.S.A.",,"4,632,925",,,,,,,,,
,,,,,,,,,,,
,,"333,260"," 1,686 ", 17 , 139 , 476 ," 1,054 "," 9,790 "," 1,302 "," 6,997 "," 1,491 "
,,"216,715"," 2,858 ", 46 , 140 , 906 ," 1,766 "," 9,081 "," 2,029 "," 4,974 "," 2,078 "
,,"183,322", 659 , 10 , 85 , 223 , 341 ," 4,290 ", 710 ," 2,652 ", 928 
,,"170,875", 291 , 4 , 43 , 103 , 141 ," 3,482 ", 646 ," 2,251 ", 585 
,,"116,630", 166 , 1 , 8 , 72 , 85 ," 2,626 ", 318 ," 2,018 ", 290 
,,"93,348", 329 , 3 , 35 , 96 , 195 ," 2,224 ", 376 ," 1,649 ", 199 
,,"71,941", 257 , 1 , 40 , 70 , 146 ," 2,108 ", 330 ," 1,534 ", 244 
,,"53,776", 136 , 3 , 7 , 24 , 102 ," 1,848 ", 338 ," 1,382 ", 128 
,,100.0%," 19,730 ", 265 ," 1,386 "," 5,252 "," 12,827 "," 105,402 "," 20,268 "," 65,805 "," 19,329 "
,,,425.9,5.7,29.9,113.4,276.9,"2,275.1",437.5,"1,420.4",417.2
"Roanoke, VA M.S.A.",,"313,075", ,,,,, ,,,
,,,,,,,,,,,
,,"99,752", 386 , 13 , 41 , 106 , 226 ," 4,402 ", 519 ," 3,585 ", 298 
,,100.0%, 748 , 18 , 101 , 144 , 485 ," 7,487 ", 887 ," 6,051 ", 549 
,,,238.9,5.7,32.3,46.0,154.9,"2,391.4",283.3,"1,932.8",175.4
"Rochester, MN M.S.A.3",,"221,013", ,,,,, ,,,
,,,,,,,,,,,
,,"118,267", 254 , 1 , 62 , 34 , 157 ," 2,225 ", 282 ," 1,816 ", 127 
,,100.0%, 337 , 2 , 72 , 37 , 226 ," 2,813 ", 408 ," 2,235 ", 170 
,,,152.5,0.9,32.6,16.7,102.3,"1,272.8",184.6,"1,011.3",76.9
"Rochester, NY M.S.A.",,"1,064,123",,,,,, ,,,
,,,,,,,,,,,
,,"205,769"," 1,540 ", 33 , 102 , 429 , 976 ," 7,142 "," 1,269 "," 5,222 ", 651 
,,99.2%," 2,642 ", 38 , 465 , 607 ," 1,532 "," 17,751 "," 2,625 "," 14,060 "," 1,066 "
,,100.0%," 2,647 ", 38 , 465 , 607 ," 1,537 "," 17,819 "," 2,633 "," 14,118 "," 1,068 "
,,,248.7,3.6,43.7,57.0,144.4,"1,674.5",247.4,"1,326.7",100.4
"Rockford, IL M.S.A.",,"334,726", ,,,,, ,,,
,,,,,,,,,,,
,,"145,717"," 1,711 ", 14 , 125 , 282 ," 1,290 "," 4,848 "," 1,001 "," 3,458 ", 389 
,,99.4%," 2,121 ", 20 , 224 , 315 ," 1,562 "," 7,201 "," 1,419 "," 5,237 ", 545 
,,100.0%," 2,124 ", 20 , 225 , 315 ," 1,564 "," 7,233 "," 1,424 "," 5,262 ", 547 
,,,634.5,6.0,67.2,94.1,467.2,"2,160.9",425.4,"1,572.0",163.4
"Sacramento-Roseville-Folsom, CA M.S.A.",,"2,350,381",,,,,,,,,
,,,,,,,,,,,
,,"513,934"," 3,223 ", 34 , 127 ," 1,039 "," 2,023 "," 16,354 "," 2,993 "," 10,644 "," 2,717 "
,,"141,744", 259 , 4 , 32 , 96 , 127 ," 3,154 ", 389 ," 2,518 ", 247 
,,"79,927", 82 , 0 , 12 , 29 , 41 ," 1,484 ", 278 ," 1,127 ", 79 
,,"75,869", 225 , 5 , 12 , 56 , 152 ," 1,422 ", 233 ," 1,004 ", 185 
,,"54,372", 212 , 1 , 34 , 79 , 98 ," 1,603 ", 236 ," 1,158 ", 209 
,,100.0%," 8,322 ", 96 , 647 ," 2,397 "," 5,182 "," 51,565 "," 9,157 "," 35,737 "," 6,671 "
,,,354.1,4.1,27.5,102.0,220.5,"2,193.9",389.6,"1,520.5",283.8
"Saginaw, MI M.S.A.",,"189,217",,,,,,,,,
,,, ,,,,,,,,
,,"47,954", 707 , 9 , 34 , 51 , 613 , 743 , 245 , 421 , 77 
,,100.0%," 1,180 ", 17 , 127 , 86 , 950 ," 2,731 ", 578 ," 1,990 ", 163 
,,,623.6,9.0,67.1,45.5,502.1,"1,443.3",305.5,"1,051.7",86.1
"Salem, OR M.S.A.2",,"435,428", ,,,,, ,,,
,,,,,,,,,,,
,,"175,867", 670 , 0 , 35 , 152 , 483 ," 6,488 ", 680 ," 4,966 ", 842 
,,99.9%," 1,152 ", 6 , 90 , 232 , 824 ," 12,057 "," 1,454 "," 9,017 "," 1,586 "
,,100.0%," 1,176 ", 6 , 114 , 232 , 824 ," 12,057 "," 1,454 "," 9,017 "," 1,586 "
,,,270.1,1.4,26.2,53.3,189.2,"2,769.0",333.9,"2,070.8",364.2
"Salinas, CA M.S.A.",,"434,363", ,,,,, ,,,
,,,,,,,,,,,
,,"156,943", 782 , 8 , 66 , 241 , 467 ," 3,532 ", 742 ," 1,709 "," 1,081 "
,,100.0%," 1,433 ", 15 , 139 , 368 , 911 ," 7,735 "," 1,524 "," 4,562 "," 1,649 "
,,,329.9,3.5,32.0,84.7,209.7,"1,780.8",350.9,"1,050.3",379.6
"Salisbury, MD-DE M.S.A.",,"413,262", ,,,,, ,,,
,,,,,,,,,,,
,,"33,132", 294 , 0 , 19 , 58 , 217 ," 1,422 ", 207 ," 1,170 ", 45 
,,100.0%," 1,370 ", 5 , 124 , 193 ," 1,048 "," 8,572 "," 1,491 "," 6,817 ", 264 
,,,331.5,1.2,30.0,46.7,253.6,"2,074.2",360.8,"1,649.6",63.9
"Salt Lake City, UT M.S.A.3",,"1,237,086", ,,,,, ,,,
,,,,,,,,,,,
,,"202,426"," 1,442 ", 13 , 234 , 403 , 792 ," 11,452 "," 1,290 "," 8,902 "," 1,260 "
,,100.0%," 4,536 ", 37 , 882 , 901 ," 2,716 "," 41,240 "," 4,904 "," 31,788 "," 4,548 "
,,,366.7,3.0,71.3,72.8,219.5,"3,333.6",396.4,"2,569.6",367.6
"San Angelo, TX M.S.A.",,"121,245", ,,,,, ,,,
,,,,,,,,,,,
,,"101,072", 357 , 5 , 56 , 32 , 264 ," 3,173 ", 512 ," 2,437 ", 224 
,,100.0%, 398 , 6 , 82 , 34 , 276 ," 3,491 ", 607 ," 2,632 ", 252 
,,,328.3,4.9,67.6,28.0,227.6,"2,879.3",500.6,"2,170.8",207.8
"San Antonio-New Braunfels, TX M.S.A.3",,"2,552,063", ,,,,, ,,,
,,,,,,,,,,,
,,"1,559,166"," 11,046 ", 105 ," 1,630 "," 1,965 "," 7,346 "," 67,422 "," 8,172 "," 51,469 "," 7,781 "
,,"88,706", 219 , 2 , 21 , 25 , 171 ," 1,120 ", 209 , 805 , 106 
,,99.8%," 13,155 ", 130 ," 2,003 "," 2,213 "," 8,809 "," 83,646 "," 11,079 "," 63,323 "," 9,244 "
,,100.0%," 13,166 ", 130 ," 2,004 "," 2,213 "," 8,819 "," 83,725 "," 11,096 "," 63,376 "," 9,253 "
,,,515.9,5.1,78.5,86.7,345.6,"3,280.7",434.8,"2,483.3",362.6
"San Diego-Chula Vista-Carlsbad, CA M.S.A.",,"3,346,196",,,,,,,,,
,,,,,,,,,,,
,,"1,441,737"," 5,215 ", 50 , 561 ," 1,346 "," 3,258 "," 27,141 "," 3,543 "," 18,426 "," 5,172 "
,,"275,230", 904 , 3 , 61 , 265 , 575 ," 3,816 ", 486 ," 2,503 ", 827 
,,"117,220", 240 , 3 , 40 , 39 , 158 ," 2,135 ", 297 ," 1,671 ", 167 
,,"49,928", 51 , 2 , 2 , 12 , 35 , 490 , 91 , 354 , 45 
,,100.0%," 11,417 ", 86 ," 1,106 "," 2,892 "," 7,333 "," 55,242 "," 7,696 "," 37,865 "," 9,681 "
,,,341.2,2.6,33.1,86.4,219.1,"1,650.9",230.0,"1,131.6",289.3
"San Francisco-Oakland-Berkeley, CA M.S.A.",,"4,739,872",,,,,,,,,
,,,,,,,,,,,
,,"886,007"," 5,933 ", 40 , 324 ," 3,055 "," 2,514 "," 48,780 "," 4,644 "," 39,887 "," 4,249 "
,,"434,036"," 5,520 ", 78 , 372 ," 2,859 "," 2,211 "," 27,868 "," 2,599 "," 20,228 "," 5,041 "
,,"122,788", 618 , 0 , 74 , 369 , 175 ," 6,256 ", 771 ," 4,993 ", 492 
,,"106,020", 266 , 2 , 45 , 68 , 151 ," 2,217 ", 516 ," 1,523 ", 178 
,,"91,418", 193 , 2 , 30 , 39 , 122 ," 1,554 ", 139 ," 1,279 ", 136 
,,"87,427", 189 , 0 , 32 , 70 , 87 ," 1,343 ", 165 ," 1,014 ", 164 
,,"84,017", 112 , 0 , 12 , 56 , 44 ," 1,632 ", 149 ," 1,386 ", 97 
,,"76,387", 58 , 0 , 4 , 21 , 33 ," 1,099 ", 179 , 869 , 51 
,,"70,546", 120 , 0 , 6 , 40 , 74 ," 2,496 ", 307 ," 2,034 ", 155 
,,"68,251", 166 , 2 , 19 , 64 , 81 ," 1,484 ", 230 ," 1,074 ", 180 
,,"58,819", 230 , 0 , 23 , 87 , 120 ," 1,686 ", 299 ," 1,173 ", 214 
,,100.0%," 22,317 ", 201 ," 1,718 "," 10,305 "," 10,093 "," 167,013 "," 18,004 "," 127,917 "," 21,092 "
,,,470.8,4.2,36.2,217.4,212.9,"3,523.6",379.8,"2,698.7",445.0
"Oakland-Berkeley-Livermore, CA M.D.",,"2,826,061",,,,,,,,,
,,,,,,,,,,,
,,100.0%," 13,872 ", 150 ," 1,022 "," 6,435 "," 6,265 "," 95,286 "," 10,096 "," 70,324 "," 14,866 "
,,,490.9,5.3,36.2,227.7,221.7,"3,371.7",357.2,"2,488.4",526.0
"San Francisco-San Mateo-Redwood City, CA M.D.",,"1,655,482",,,,,,,,,
,,,,,,,,,,,
,,100.0%," 7,929 ", 50 , 652 ," 3,725 "," 3,502 "," 66,284 "," 6,907 "," 53,571 "," 5,806 "
,,,479.0,3.0,39.4,225.0,211.5,"4,003.9",417.2,"3,236.0",350.7
"San Rafael, CA M.D.",,"258,329",,,,,,,,,
,,,,,,,,,,,
,,100.0%, 516 , 1 , 44 , 145 , 326 ," 5,443 "," 1,001 "," 4,022 ", 420 
,,,199.7,0.4,17.0,56.1,126.2,"2,107.0",387.5,"1,556.9",162.6
"San Jose-Sunnyvale-Santa Clara, CA M.S.A.",,"2,002,715",,,,,,,,,
,,,,,,,,,,,
,,"1,040,008"," 4,559 ", 32 , 671 ," 1,339 "," 2,517 "," 25,164 "," 4,114 "," 14,924 "," 6,126 "
,,"154,859", 259 , 0 , 37 , 84 , 138 ," 3,380 ", 458 ," 2,598 ", 324 
,,"131,173", 214 , 0 , 35 , 73 , 106 ," 4,748 ", 363 ," 4,013 ", 372 
,,"84,599", 165 , 0 , 20 , 49 , 96 ," 2,463 ", 321 ," 2,030 ", 112 
,,"82,344", 102 , 2 , 15 , 48 , 37 ," 2,193 ", 201 ," 1,791 ", 201 
,,"66,938", 86 , 1 , 10 , 46 , 29 ," 1,983 ", 179 ," 1,722 ", 82 
,,"60,357", 55 , 1 , 6 , 14 , 34 ," 1,018 ", 175 , 803 , 40 
,,100.0%," 6,508 ", 46 , 940 ," 1,865 "," 3,657 "," 48,078 "," 6,923 "," 32,978 "," 8,177 "
,,,325.0,2.3,46.9,93.1,182.6,"2,400.6",345.7,"1,646.7",408.3
"San Luis Obispo-Paso Robles, CA M.S.A.",,"283,427",,,,,,,,,
,,, ,,,,,,,,
,,"47,735", 192 , 0 , 44 , 34 , 114 ," 1,738 ", 277 ," 1,387 ", 74 
,,"32,528", 53 , 0 , 9 , 13 , 31 , 646 , 78 , 523 , 45 
,,100.0%, 630 , 5 , 95 , 77 , 453 ," 5,119 ", 995 ," 3,800 ", 324 
,,,222.3,1.8,33.5,27.2,159.8,"1,806.1",351.1,"1,340.7",114.3
"Santa Cruz-Watsonville, CA M.S.A.",,"273,351",,,,,,,,,
,,, ,,,,,,,,
,,"65,263", 389 , 0 , 29 , 88 , 272 ," 2,932 ", 348 ," 2,363 ", 221 
,,"54,261", 328 , 1 , 37 , 53 , 237 , 971 , 148 , 589 , 234 
,,100.0%," 1,106 ", 6 , 137 , 182 , 781 ," 7,005 "," 1,039 "," 5,138 ", 828 
,,,404.6,2.2,50.1,66.6,285.7,"2,562.6",380.1,"1,879.6",302.9
"Santa Rosa-Petaluma, CA M.S.A.",,"497,643",,,,,,,,,
,,, ,,,,,,,,
,,"177,884", 857 , 3 , 146 , 126 , 582 ," 2,874 ", 486 ," 2,077 ", 311 
,,"62,425", 190 , 3 , 22 , 28 , 137 , 789 , 109 , 626 , 54 
,,100.0%," 2,016 ", 9 , 277 , 243 ," 1,487 "," 6,760 "," 1,228 "," 4,966 ", 566 
,,,405.1,1.8,55.7,48.8,298.8,"1,358.4",246.8,997.9,113.7
"Scranton–Wilkes-Barre, PA M.S.A.",,"553,678",,,,,,,,,
,,, ,,,,,,,,
,,"77,323"," 1,199 ", 0 , 45 , 66 ," 1,088 "," 1,347 ", 239 ," 1,026 ", 82 
,,"40,722", 242 , 3 , 24 , 68 , 147 , 852 , 194 , 616 , 42 
,,95.4%," 2,180 ", 7 , 157 , 207 ," 1,809 "," 6,729 "," 1,104 "," 5,283 ", 342 
,,100.0%," 2,220 ", 7 , 160 , 210 ," 1,843 "," 6,974 "," 1,133 "," 5,488 ", 353 
,,,401.0,1.3,28.9,37.9,332.9,"1,259.6",204.6,991.2,63.8
"Sebastian-Vero Beach, FL M.S.A.",,"158,842", ,,,,, ,,,
,,,,,,,,,,,
,,"26,232", 19 , 0 , 6 , 4 , 9 , 297 , 20 , 262 , 15 
,,"17,503", 54 , 0 , 6 , 8 , 40 , 343 , 46 , 275 , 22 
,,100.0%, 352 , 6 , 36 , 31 , 279 ," 2,095 ", 248 ," 1,708 ", 139 
,,,221.6,3.8,22.7,19.5,175.6,"1,318.9",156.1,"1,075.3",87.5
"Sebring-Avon Park, FL M.S.A.",,"105,547", ,,,,, ,,,
,,,,,,,,,,,
,,"11,008", 57 , 6 , 9 , 13 , 29 , 481 , 131 , 339 , 11 
,,100.0%, 280 , 11 , 30 , 58 , 181 ," 2,341 ", 546 ," 1,709 ", 86 
,,,265.3,10.4,28.4,55.0,171.5,"2,218.0",517.3,"1,619.2",81.5
"Sheboygan, WI M.S.A.3",,"115,305", ,,,,, ,,,
,,,,,,,,,,,
,,"48,035", 172 , 0 , 48 , 10 , 114 , 783 , 88 , 676 , 19 
,,100.0%, 207 , 0 , 59 , 11 , 137 ," 1,272 ", 125 ," 1,103 ", 44 
,,,179.5,0.0,51.2,9.5,118.8,"1,103.2",108.4,956.6,38.2
"Sherman-Denison, TX M.S.A.3",,"134,857",,,,,,,,,
,,, ,,,,,,,,
,,"43,002", 179 , 3 , 32 , 27 , 117 ," 1,122 ", 241 , 790 , 91 
,,"25,432", 106 , 1 , 22 , 5 , 78 , 464 , 103 , 304 , 57 
,,98.4%, 338 , 5 , 71 , 40 , 222 ," 2,162 ", 494 ," 1,454 ", 214 
,,100.0%, 342 , 5 , 71 , 40 , 226 ," 2,194 ", 500 ," 1,476 ", 218 
,,,253.6,3.7,52.6,29.7,167.6,"1,626.9",370.8,"1,094.5",161.7
"Shreveport-Bossier City, LA M.S.A.",,"395,040", ,,,,, ,,,
,,,,,,,,,,,
,,"187,556"," 1,462 ", 35 , 133 , 294 ," 1,000 "," 9,189 "," 1,626 "," 6,915 ", 648 
,,"69,044", 546 , 2 , 52 , 72 , 420 ," 3,225 ", 461 ," 2,382 ", 382 
,,100.0%," 2,225 ", 41 , 201 , 371 ," 1,612 "," 13,978 "," 2,403 "," 10,451 "," 1,124 "
,,,563.2,10.4,50.9,93.9,408.1,"3,538.4",608.3,"2,645.6",284.5
"Sierra Vista-Douglas, AZ M.S.A.",,"126,231", ,,,,, ,,,
,,,,,,,,,,,
,,"44,310", 116 , 2 , 7 , 16 , 91 , 987 , 124 , 800 , 63 
,,"15,786", 10 , 0 , 0 , 0 , 10 , 594 , 88 , 486 , 20 
,,92.1%, 207 , 3 , 11 , 19 , 174 ," 2,283 ", 448 ," 1,678 ", 157 
,,100.0%, 275 , 3 , 15 , 27 , 230 ," 2,729 ", 545 ," 1,988 ", 196 
,,,217.9,2.4,11.9,21.4,182.2,"2,161.9",431.7,"1,574.9",155.3
"Sioux City, IA-NE-SD M.S.A.",,"143,233", ,,,,, ,,,
,,,,,,,,,,,
,,"82,333", 366 , 2 , 50 , 57 , 257 ," 3,203 ", 645 ," 2,310 ", 248 
,,100.0%, 452 , 2 , 58 , 61 , 331 ," 4,013 ", 816 ," 2,871 ", 326 
,,,315.6,1.4,40.5,42.6,231.1,"2,801.7",569.7,"2,004.4",227.6
"Sioux Falls, SD M.S.A.",,"268,714", ,,,,, ,,,
,,,,,,,,,,,
,,"185,628", 897 , 4 , 116 , 68 , 709 ," 5,653 ", 695 ," 4,300 ", 658 
,,99.3%," 1,040 ", 5 , 151 , 71 , 813 ," 6,513 ", 989 ," 4,769 ", 755 
,,100.0%," 1,043 ", 5 , 151 , 71 , 816 ," 6,522 ", 993 ," 4,772 ", 757 
,,,388.1,1.9,56.2,26.4,303.7,"2,427.1",369.5,"1,775.9",281.7
"Spartanburg, SC M.S.A.",,"317,919", ,,,,, ,,,
,,,,,,,,,,,
,,"37,754", 448 , 6 , 24 , 77 , 341 ," 2,450 ", 440 ," 1,839 ", 171 
,,99.8%," 1,597 ", 23 , 104 , 175 ," 1,295 "," 8,708 "," 1,937 "," 5,949 ", 822 
,,100.0%," 1,599 ", 23 , 104 , 175 ," 1,297 "," 8,729 "," 1,941 "," 5,965 ", 823 
,,,503.0,7.2,32.7,55.0,408.0,"2,745.7",610.5,"1,876.3",258.9
"Spokane-Spokane Valley, WA M.S.A.",,"563,721", ,,,,, ,,,
,,,,,,,,,,,
,,"220,432"," 1,520 ", 6 , 230 , 311 , 973 ," 13,048 "," 1,743 "," 10,026 "," 1,279 "
,,"100,983", 311 , 1 , 38 , 82 , 190 ," 4,465 ", 483 ," 3,626 ", 356 
,,99.1%," 2,140 ", 13 , 351 , 428 ," 1,348 "," 21,565 "," 3,048 "," 16,540 "," 1,977 "
,,100.0%," 2,148 ", 13 , 352 , 429 ," 1,354 "," 21,682 "," 3,066 "," 16,628 "," 1,988 "
,,,381.0,2.3,62.4,76.1,240.2,"3,846.2",543.9,"2,949.7",352.7
"Springfield, IL M.S.A.",,"206,349", ,,,,, ,,,
,,,,,,,,,,,
,,"114,393", 889 , 9 , 108 , 208 , 564 ," 5,080 "," 1,039 "," 3,776 ", 265 
,,97.9%," 1,200 ", 10 , 145 , 238 , 807 ," 5,979 "," 1,341 "," 4,281 ", 357 
,,100.0%," 1,205 ", 10 , 145 , 238 , 812 ," 6,047 "," 1,352 "," 4,333 ", 362 
,,,584.0,4.8,70.3,115.3,393.5,"2,930.5",655.2,"2,099.8",175.4
"Springfield, MA M.S.A.",,"698,309", ,,,,, ,,,
,,,,,,,,,,,
,,"154,306"," 1,397 ", 20 , 81 , 358 , 938 ," 4,005 ", 746 ," 2,766 ", 493 
,,96.6%," 3,222 ", 31 , 354 , 551 ," 2,286 "," 11,950 "," 2,131 "," 8,836 ", 983 
,,100.0%," 3,294 ", 31 , 361 , 562 ," 2,340 "," 12,211 "," 2,171 "," 9,037 "," 1,003 "
,,,471.7,4.4,51.7,80.5,335.1,"1,748.7",310.9,"1,294.1",143.6
"Springfield, MO M.S.A.3",,"470,347", ,,,,, ,,,
,,,,,,,,,,,
,,"169,235"," 2,571 ", 11 , 356 , 319 ," 1,885 "," 13,188 "," 2,068 "," 9,436 "," 1,684 "
,,99.8%," 2,974 ", 17 , 435 , 348 ," 2,174 "," 17,244 "," 2,885 "," 12,285 "," 2,074 "
,,100.0%," 2,976 ", 17 , 435 , 348 ," 2,176 "," 17,261 "," 2,889 "," 12,296 "," 2,076 "
,,,632.7,3.6,92.5,74.0,462.6,"3,669.8",614.2,"2,614.2",441.4
"Springfield, OH M.S.A.",,"133,886", ,,,,, ,,,
,,,,,,,,,,,
,,"59,128", 292 , 3 , 14 , 124 , 151 ," 2,992 ", 763 ," 1,978 ", 251 
,,92.6%, 315 , 3 , 14 , 124 , 174 ," 3,341 ", 847 ," 2,231 ", 263 
,,100.0%, 330 , 3 , 17 , 127 , 183 ," 3,554 ", 871 ," 2,413 ", 270 
,,,246.5,2.2,12.7,94.9,136.7,"2,654.5",650.6,"1,802.3",201.7
"State College, PA M.S.A.",,"163,681", ,,,,, ,,,
,,,,,,,,,,,
,,"58,633", 54 , 3 , 11 , 8 , 32 , 548 , 36 , 497 , 15 
,,100.0%, 200 , 3 , 99 , 20 , 78 ," 1,466 ", 177 ," 1,255 ", 34 
